title,price,contract_months,km_year,fuel_type,color,warranty,maintenance,tires,power,co2_emiss,doors,gear,status,chassis,height,length,width,trunk_vol,max_speed,seats,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
CITROEN C3,231,48,15.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,237,48,20.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,244,48,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,251,48,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,260,48,35.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,272,48,40.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,286,48,45.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,299,48,50.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,225,36,10.000,Gasolina,BLANCO,Incluido,Incluido,No incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,229,36,15.000,Gasolina,BLANCO,Incluido,Incluido,No incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,237,36,20.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,242,36,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,250,36,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,263,36,35.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,272,36,40.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,280,36,45.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,307,36,50.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,324,36,55.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,348,36,60.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,295,24,40.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,281,24,35.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,276,24,30.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,272,24,25.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,262,24,20.000,Gasolina,BLANCO,Incluido,Incluido,No incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,257,24,15.000,Gasolina,BLANCO,Incluido,Incluido,No incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,253,24,10.000,Gasolina,BLANCO,Incluido,Incluido,No incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,383,24,60.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,360,24,55.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,342,24,50.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
CITROEN C3,301,24,45.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,83cv(60Kw),97 Co gr/km,5,Manual,Nuevo,Berlina,"147,4 cm","399,6 cm","174,9 cm",300 l,168 km/h,5,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
VOLKSWAGEN Golf,434,1,18.000,Diesel,GRIS,Incluido,Incluido,Incluido,115cv(85Kw),109 Co gr/km,5,Manual,Seminuevo,Berlina,"149,2 cm","425,8 cm","179,0 cm",380 l,198 km/h,5,"4,7 l","3,9 l","4,2 l",1.301 kg,50 l,"10,0 s"
SUZUKI Vitara,351,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,111cv(82Kw),129 Co gr/km,5,Manual,Seminuevo,Todo Terreno,"161,0 cm","417,5 cm","177,5 cm",375 l,180 km/h,5,"6,6 l","5,2 l","5,7 l",1.155 kg,47 l,"12,0 s"
PEUGEOT 3008,450,1,18.000,Diesel,OTRO,Incluido,Incluido,Incluido,130cv(96Kw),101 Co gr/km,5,Automática secuencial,Seminuevo,Todo Terreno,"162,3 cm","444,7 cm","184,1 cm",520 l,192 km/h,5,"4,5 l","4,0 l","4,1 l",1.505 kg,53 l,"0,0 s"
PEUGEOT 308,488,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Seminuevo,Berlina,"147,2 cm","425,3 cm","180,4 cm",420 l,210 km/h,5,"5,4 l","3,9 l","4,5 l",1.165 kg,53 l,"10,0 s"
PEUGEOT 208,438,1,18.000,Gasolina,ROJO,Incluido,Incluido,Incluido,100cv(75Kw),98 Co gr/km,5,Manual,Seminuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,188 km/h,5,"5,2 l","3,7 l","4,2 l",1.090 kg,44 l,"10,0 s"
PEUGEOT 308,289,1,18.000,Diesel,BLANCO,Incluido,Incluido,Incluido,130cv(96Kw),95 Co gr/km,5,Manual,Seminuevo,Berlina,"147,2 cm","425,3 cm","180,4 cm",420 l,204 km/h,5,"4,3 l","3,6 l","3,6 l",1.255 kg,53 l,"10,0 s"
PEUGEOT 308,289,1,18.000,Gasolina,AZUL,Incluido,Incluido,Incluido,130cv(96Kw),102 Co gr/km,5,Manual,Seminuevo,Berlina,"147,2 cm","425,3 cm","180,4 cm",420 l,210 km/h,5,"5,4 l","3,9 l","4,5 l",1.165 kg,53 l,"10,0 s"
OPEL Crossland,488,1,18.000,Gasolina,GRIS,Incluido,Incluido,Incluido,110cv(81Kw),108 Co gr/km,5,Manual,Seminuevo,Todo Terreno,"160,5 cm","421,2 cm","176,5 cm",410 l,187 km/h,5,"5,4 l","4,3 l","4,7 l",1.159 kg,45 l,"10,0 s"
KIA Picanto,247,1,18.000,Gasolina,AZUL,Incluido,Incluido,Incluido,67cv(49Kw),101 Co gr/km,5,Manual,Seminuevo,Berlina,"148,5 cm","359,5 cm","159,5 cm",255 l,161 km/h,4,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,0 s"
KIA Sportage,314,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,132cv(97Kw),162 Co gr/km,5,Manual,Seminuevo,Todo Terreno,"163,5 cm","448,5 cm","185,5 cm",503 l,182 km/h,5,"8,2 l","6,4 l","7,1 l",1.490 kg,0 l,"11,0 s"
KIA Ceed,330,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,120cv(88Kw),113 Co gr/km,5,Manual,Seminuevo,Stationwagon,"146,5 cm","460,0 cm","180,0 cm",625 l,190 km/h,5,"6,8 l","3,7 l","5,3 l",1.349 kg,50 l,"11,0 s"
KIA Ceed,344,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,140cv(103Kw),135 Co gr/km,5,Manual,Seminuevo,Berlina,"144,7 cm","431,0 cm","180,0 cm",395 l,210 km/h,5,"7,1 l","4,9 l","5,7 l",1.315 kg,50 l,"8,0 s"
HYUNDAI i30,390,1,18.000,Gasolina,BLANCO,Incluido,Incluido,Incluido,120cv(88Kw),115 Co gr/km,5,Manual,Seminuevo,Berlina,"145,5 cm","434,0 cm","179,5 cm",395 l,190 km/h,5,"5,8 l","4,6 l","5,0 l",1.194 kg,50 l,"11,0 s"
HYUNDAI i20,350,1,18.000,Gasolina,AZUL,Incluido,Incluido,Incluido,85cv(62Kw),118 Co gr/km,5,Manual,Seminuevo,Berlina,"147,4 cm","403,5 cm","173,4 cm",301 l,160 km/h,5,"7,1 l","4,8 l","5,7 l",1.040 kg,50 l,"13,0 s"
FORD Kuga,409,1,18.000,Diesel,NARANJA,Incluido,Incluido,Incluido,180cv(132Kw),135 Co gr/km,5,Manual,Seminuevo,Todo Terreno,"168,9 cm","452,4 cm","183,8 cm",456 l,202 km/h,5,"6,0 l","4,7 l","5,2 l",1.702 kg,60 l,"9,0 s"
FIAT 500,330,1,18.000,Gasolina,Consultar,Incluido,Incluido,Incluido,69cv(51Kw),108 Co gr/km,3,Manual,Seminuevo,Berlina,"148,8 cm","357,1 cm","162,7 cm",185 l,160 km/h,4,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,0 s"
FIAT 500,330,1,18.000,Gasolina,AZUL,Incluido,Incluido,Incluido,69cv(51Kw),108 Co gr/km,3,Manual,Seminuevo,Berlina,"148,8 cm","357,1 cm","162,7 cm",185 l,160 km/h,4,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,0 s"
DS DS4,412,1,18.000,Diesel,GRIS,Incluido,Incluido,Incluido,120cv(88Kw),100 Co gr/km,5,Manual,Seminuevo,Berlina,"149,7 cm","428,4 cm","181,0 cm",385 l,192 km/h,5,"4,4 l","3,5 l","3,8 l",1.365 kg,60 l,"10,0 s"
BMW Serie 1,413,1,18.000,Gasolina,GRIS,Incluido,Incluido,Incluido,140cv(103Kw),122 Co gr/km,5,Manual,Seminuevo,Berlina,"143,4 cm","431,9 cm","179,9 cm",380 l,213 km/h,5,"7,0 l","4,3 l","5,3 l",1.290 kg,42 l,"8,0 s"
TOYOTA C-HR,375,60,25.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,367,48,25.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,362,36,25.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,344,60,20.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,333,48,20.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,344,36,20.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,320,60,15.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,323,48,15.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,332,36,15.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,318,60,10.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,308,48,10.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,314,36,10.000,Híbrido,Consultar,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
MERCEDES Clase GLA,442,36,15.000,Diesel,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),121 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"161,1 cm","441,0 cm","183,4 cm",425 l,208 km/h,5,"5,9 l","3,2 l","4,6 l",1.615 kg,43 l,"8,0 s"
MERCEDES Clase A,484,60,20.000,Diesel,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),110 Co gr/km,5,Automática secuencial,Nuevo,Berlina,"144,0 cm","441,9 cm","179,6 cm",335 l,220 km/h,5,"5,0 l","3,7 l","4,2 l",1.490 kg,43 l,"8,0 s"
JEEP Renegade,326,24,20.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,302,36,20.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,300,48,20.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,298,60,20.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,341,24,25.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,335,36,25.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,330,48,25.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,324,60,25.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,303,24,15.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,285,36,15.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,284,48,15.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,283,60,15.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,287,24,10.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
KIA Stonic,236,36,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,283,60,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,269,48,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,246,36,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,258,48,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,276,60,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,261,36,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,272,48,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
KIA Stonic,296,60,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,100cv(74Kw),120 Co gr/km,5,Manual,Nuevo,Todo Terreno,"152,0 cm","414,0 cm","176,0 cm",352 l,184 km/h,5,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,0 s"
JEEP Renegade,278,36,10.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,274,48,10.000,Gasolina,NEGRO,Incluido,Incluido,No incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
JEEP Renegade,271,60,10.000,Gasolina,NEGRO,Incluido,Incluido,Incluido,120cv(88Kw),128 Co gr/km,5,Manual,Nuevo,Todo Terreno,"166,7 cm","423,6 cm","180,5 cm",351 l,185 km/h,5,"7,0 l","4,9 l","5,7 l",1.320 kg,48 l,"11,0 s"
DS DS7 Crossback,613,48,25.000,Híbrido,Consultar,Incluido,Incluido,Incluido,299cv(220Kw),36 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"163,1 cm","459,5 cm","189,5 cm",628 l,235 km/h,5,"0,0 l","0,0 l","0,0 l",1.825 kg,43 l,"5,0 s"
DS DS7 Crossback,616,36,25.000,Híbrido,Consultar,Incluido,Incluido,Incluido,299cv(220Kw),36 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"163,1 cm","459,5 cm","189,5 cm",628 l,235 km/h,5,"0,0 l","0,0 l","0,0 l",1.825 kg,43 l,"5,0 s"
